country,marketplace,seller,seller name,fk_brand_used_id,day,sum_quantity,sum_s_seller_selling,sum_s_net,month
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-06,6,300.28 ,249.65 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-07,63,3165.50 ,2467.07 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-08,24,1166.26 ,974.09 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-09,22,1069.76 ,881.73 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-10,45,2584.09 ,1952.82 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-11,84,4638.91 ,3505.80 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-12,3,186.29 ,175.86 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-13,3,122.31 ,103.88 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-15,17,821.90 ,731.37 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-17,2,104.27 ,93.84 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-18,4,140.36 ,136.18 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-19,46,2264.14 ,1919.18 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-20,25,1155.43 ,958.88 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-21,26,897.07 ,751.35 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-22,20,1192.06 ,1038.23 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-23,6,270.32 ,262.54 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-24,51,2795.65 ,2099.45 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-25,71,3608.28 ,2823.28 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-26,26,1239.96 ,1025.91 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-27,28,1476.95 ,1250.00 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-28,22,1062.29 ,861.73 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-29,27,1508.24 ,1281.47 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-11-30,24,1079.27 ,886.72 ,2024_11
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-01,5,154.23 ,131.34 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-02,22,1103.45 ,917.71 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-03,14,643.31 ,542.28 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-04,31,1342.04 ,1139.14 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-05,17,822.95 ,664.01 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-06,13,512.18 ,451.55 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-07,23,1086.91 ,908.37 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-08,15,803.63 ,666.29 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-09,51,2667.17 ,2114.52 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-10,29,1624.97 ,1301.17 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-11,18,890.11 ,746.98 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-12,55,2987.24 ,2451.51 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-13,13,605.56 ,502.60 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-14,11,514.32 ,414.88 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-15,1,52.13 ,41.86 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-16,15,867.48 ,699.39 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-17,23,1085.63 ,887.53 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-18,45,2183.10 ,1791.41 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-19,37,1793.72 ,1472.67 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-20,27,1412.96 ,1169.71 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-21,10,453.15 ,384.29 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-22,11,594.96 ,510.22 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-23,10,576.92 ,497.96 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-24,30,1656.94 ,1365.05 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-25,13,577.37 ,472.89 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-26,18,910.49 ,746.12 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-27,21,1001.86 ,841.29 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-28,7,305.25 ,256.69 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-29,15,950.71 ,808.45 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-30,24,1185.66 ,992.92 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2024-12-31,16,877.33 ,756.71 ,2024_12
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-01,3,88.22 ,85.34 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-02,4,136.16 ,133.27 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-03,6,449.87 ,400.88 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-04,5,239.88 ,207.67 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-05,3,122.31 ,112.38 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-06,13,665.14 ,573.02 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-07,14,585.12 ,494.84 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-08,11,535.18 ,467.02 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-09,3,152.20 ,133.64 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-10,12,562.33 ,468.91 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-11,2,70.18 ,59.25 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-12,4,298.21 ,248.13 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-13,17,826.77 ,701.84 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-14,14,700.54 ,601.39 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-15,21,913.42 ,781.77 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-16,5,356.81 ,297.77 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-17,15,709.20 ,606.26 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-18,11,403.84 ,340.26 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-19,6,368.39 ,331.39 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-20,12,462.50 ,398.45 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-21,30,1508.99 ,1284.44 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-22,36,1641.90 ,1415.67 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-23,17,734.54 ,632.90 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-24,37,1872.86 ,1582.09 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-25,36,1655.99 ,1371.72 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-26,20,1066.88 ,899.40 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-01-27,2,34.65 ,32.90 ,2025_01
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-02,42,2183.43 ,1827.10 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-03,36,1737.62 ,1448.92 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-04,28,1133.18 ,992.58 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-05,12,638.32 ,542.46 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-06,12,638.32 ,547.39 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-07,17,1000.43 ,871.64 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-08,5,242.51 ,204.51 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-09,19,745.14 ,656.55 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-10,3,174.52 ,151.87 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-11,16,1043.54 ,891.28 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-12,16,468.58 ,413.03 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-13,19,852.66 ,762.29 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-14,10,488.45 ,419.95 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-15,7,398.79 ,351.00 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-16,8,327.82 ,293.20 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-17,19,886.94 ,788.41 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-18,14,571.46 ,510.84 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-19,12,640.40 ,563.62 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-20,14,750.75 ,676.31 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-21,11,529.75 ,449.44 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-22,9,402.36 ,348.42 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-23,16,841.48 ,735.79 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-24,37,1722.08 ,1531.28 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-25,53,2732.25 ,2224.36 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-26,21,920.89 ,782.67 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-27,23,1091.16 ,973.81 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-02-28,33,1407.96 ,1230.59 ,2025_02
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-01,8,341.20 ,297.17 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-02,34,1493.56 ,1212.50 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-03,66,3215.93 ,2676.41 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-04,16,465.85 ,428.00 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-05,19,915.68 ,830.20 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-06,14,663.85 ,603.82 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-07,22,809.27 ,712.79 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-08,15,702.79 ,637.16 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-09,18,718.21 ,639.10 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-10,32,1450.50 ,1314.32 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-11,24,1238.17 ,1087.25 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-12,19,652.13 ,583.69 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-13,33,1413.09 ,1260.24 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-14,33,1315.55 ,1152.65 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-15,18,645.29 ,572.49 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-16,23,1039.08 ,926.93 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-17,27,1169.93 ,1043.42 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-18,34,1423.97 ,1247.65 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-19,59,2653.61 ,2195.14 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-20,44,2040.17 ,1658.24 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-21,72,3283.49 ,2698.94 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-22,49,2133.43 ,1681.91 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-23,41,2014.64 ,1732.41 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-24,95,4517.67 ,3467.31 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-25,83,3781.41 ,3017.77 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-26,33,1333.00 ,1278.89 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-27,33,1356.13 ,1209.32 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-28,17,549.68 ,495.85 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-29,16,490.66 ,453.24 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-30,19,653.53 ,596.34 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-03-31,11,507.04 ,462.84 ,2025_03
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-01,4,140.73 ,125.14 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-02,15,701.67 ,635.11 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-03,23,1178.41 ,1098.29 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-04,37,1951.61 ,1758.86 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-05,25,1222.20 ,1076.13 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-06,18,864.60 ,793.22 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-07,52,2343.68 ,2123.34 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-08,34,1502.23 ,1356.90 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-09,41,1263.62 ,1149.88 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-10,34,1179.23 ,1076.99 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-11,39,1213.56 ,1116.25 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-12,14,507.89 ,462.94 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-13,17,687.55 ,618.01 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-14,22,756.26 ,693.32 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-15,24,1023.63 ,931.81 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-16,33,1204.21 ,1100.77 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-17,21,837.73 ,763.07 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-18,37,1407.39 ,1296.07 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-19,18,713.26 ,645.40 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-20,28,1104.81 ,1005.77 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-21,54,2143.35 ,1958.68 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-22,65,2553.01 ,2299.49 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-23,45,1817.30 ,1649.74 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-24,96,4448.49 ,3961.29 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-25,69,3321.64 ,2912.91 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-26,68,2395.05 ,2101.60 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-27,65,2319.51 ,2075.95 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-28,41,1405.28 ,1296.25 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-29,49,1494.35 ,1350.24 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-04-30,21,806.46 ,736.36 ,2025_04
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-01,19,662.70 ,609.58 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-02,35,1140.50 ,1043.43 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-03,28,1016.68 ,938.99 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-04,26,982.02 ,904.23 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-05,41,1477.75 ,1305.00 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-06,41,1784.77 ,1585.81 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-07,35,1052.29 ,956.94 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-08,34,1154.63 ,1068.30 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-09,17,659.61 ,611.64 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-10,17,314.67 ,291.29 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-11,21,377.91 ,353.26 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-12,30,865.11 ,791.71 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-13,44,1474.49 ,1338.55 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-14,39,1158.14 ,1035.00 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-15,35,1150.90 ,1027.15 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-16,26,957.46 ,854.95 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-17,27,879.86 ,786.62 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-18,34,1268.91 ,1158.49 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-19,55,1843.03 ,1647.84 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-20,36,1162.19 ,1042.53 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-21,44,1419.14 ,1271.53 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-22,64,2084.68 ,1842.86 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-23,57,2074.58 ,1880.86 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-24,56,1783.54 ,1592.45 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-25,57,2337.24 ,2085.14 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-26,57,1969.29 ,1681.52 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-27,82,3061.28 ,2714.79 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-28,79,2747.41 ,2428.38 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-29,64,2290.00 ,2033.54 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-30,58,2207.83 ,1975.94 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-05-31,19,608.56 ,549.63 ,2025_05
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-06-01,35,1294.25 ,1142.03 ,2025_06
MY,TTK,MY.TTK.7495640497701751442,Pediasure.Ensure.Similac,pediasure,2025-06-02,35,1608.94 ,1427.30 ,2025_06
